Well Number,Standard Time (24 Hour) YYYY/MM/DD HH:MM:SS,Pressure (psia),Temperature (C),Logical Probe,Probe Status,Probe Description,Port Number,Port Description,Depth (m),Comments,Pressure Head = ((P2-Patm)/w) - (m),Piez. Zone Level (m) Dz = Dp - H,Head (m),Gradient
1,7/4/2024 15:11,78.98,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:11,78.95,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:11,78.91,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:11,78.88,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:11,78.86,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:11,78.82,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:11,78.79,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:11,78.76,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:11,78.73,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:11,78.7,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:11,78.67,5.49,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:11,78.64,5.49,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:11,78.61,5.49,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:11,78.58,5.49,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:11,78.55,5.49,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:11,78.52,5.49,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:11,78.49,5.49,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:11,78.46,5.49,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:11,78.43,5.51,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:11,78.4,5.51,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:11,78.37,5.49,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:11,78.35,5.51,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:11,78.31,5.51,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:11,78.29,5.49,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:11,78.26,5.51,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:11,78.23,5.49,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:11,78.2,5.49,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:11,78.17,5.51,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:12,78.15,5.49,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:12,78.11,5.51,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:12,78.08,5.49,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:12,78.06,5.51,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:12,78.03,5.51,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:12,78.01,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:12,77.98,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:12,77.95,5.49,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:12,77.92,5.49,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:12,77.89,5.49,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:12,77.87,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:12,77.84,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:12,77.82,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:12,77.79,5.49,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:12,77.76,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:12,77.74,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:12,77.71,5.49,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:12,77.68,5.49,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:12,77.66,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:12,77.63,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:12,77.6,5.49,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:12,77.58,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:12,77.55,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:12,77.52,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:12,77.5,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:12,77.48,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:12,77.45,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:12,77.43,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:12,77.4,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:12,77.38,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:13,77.35,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:13,77.33,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:13,77.31,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:13,77.28,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:13,77.26,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:13,77.23,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:13,77.21,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:13,77.18,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:13,77.16,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:13,77.14,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:13,77.11,5.47,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:13,77.09,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:13,77.06,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:13,77.04,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:13,77.02,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:13,76.99,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:13,76.97,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:13,76.97,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:13,76.94,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:13,76.92,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:13,76.89,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:13,76.87,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:13,76.85,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:13,76.82,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:13,76.8,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:13,76.78,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:13,76.76,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:13,76.73,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:13,76.71,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:13,76.69,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,76.68,5.5,1,Shoe Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,76.65,5.45,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,76.65,5.45,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,76.65,5.45,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,76.65,5.45,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,76.64,5.45,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,76.64,5.45,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,76.63,5.45,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,76.63,5.45,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,76.65,5.45,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,76.65,5.45,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,77.62,5.46,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,77.62,5.41,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,131.2,5.77,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,131.19,5.31,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,167.15,5.52,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,167.15,5.5,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,161,5.47,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,161,5.48,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,166.08,5.51,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,166.08,5.5,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,161.28,5.47,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,161.28,5.49,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,165.7,5.51,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,165.7,5.5,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,165.7,5.5,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,165.34,5.49,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,165.34,5.48,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,161.98,5.46,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,161.98,5.46,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,165.01,5.48,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,165.01,5.48,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,162.29,5.46,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,162.29,5.45,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,164.72,5.46,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,164.72,5.46,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,162.57,5.45,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,162.57,5.45,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,164.46,5.46,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,164.46,5.46,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,162.82,5.45,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,162.82,5.45,1,Run (Shoe) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,162.82,5.45,1,Run (Arm) - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,163.84,5.46,1,Arm Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,163.54,5.48,1,Arm Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,163.51,5.48,1,Arm Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,163.67,5.48,1,Arm Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,163.52,5.48,1,Arm Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,163.62,5.48,1,Arm Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,163.56,5.48,1,Arm Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,163.58,5.45,1,Arm Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,163.57,5.48,1,Arm Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,163.57,5.48,1,Arm Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,163.58,5.48,1,Arm Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,163.57,5.48,1,Arm Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,163.57,5.48,1,Arm Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,163.57,5.48,1,Arm Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,163.58,5.48,1,Arm Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,163.57,5.48,1,Arm Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,163.57,5.48,1,Arm Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,163.57,5.48,1,Arm Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,163.57,5.48,1,Arm Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,163.57,5.48,1,Arm Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,163.57,5.48,1,Arm Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,163.57,5.48,1,Arm Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,163.57,5.48,1,Arm Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,163.57,5.48,1,Arm Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,163.55,5.48,1,Arm Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:14,162.83,5.48,1,Arm Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:15,160.56,5.47,1,Arm Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:15,158.51,5.47,1,Arm Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:15,157.83,5.47,1,Arm Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:15,155.98,5.47,1,Arm Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:15,156.71,5.47,1,Arm Out - Valve Closed,Tool #1,3,PORT 3,140.21,,,,,
1,7/4/2024 15:15,156.89,5.48,1,Arm Out - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:15,156.42,5.49,1,Arm Out - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:15,156.82,5.48,1,Arm Out - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:15,156.52,5.47,1,Arm Out - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:15,156.69,5.47,1,Arm Out - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:15,156.61,5.47,1,Arm Out - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:15,156.64,5.47,1,Arm Out - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:15,156.64,5.47,1,Arm Out - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:15,156.63,5.47,1,Arm Out - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:15,156.64,5.47,1,Arm Out - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:15,156.63,5.47,1,Arm Out - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:15,156.64,5.46,1,Arm Out - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:15,156.64,5.47,1,Arm Out - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:15,156.64,5.46,1,Arm Out - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:15,156.64,5.46,1,Arm Out - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:15,156.64,5.46,1,Arm Out - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:15,156.64,5.46,1,Arm Out - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:15,156.64,5.46,1,Arm Out - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:15,156.64,5.46,1,Arm Out - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:15,156.64,5.46,1,Arm Out - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:15,156.63,5.46,1,Arm Out - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:15,156.64,5.46,1,Arm Out - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:15,156.64,5.46,1,Arm Out - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:15,156.64,5.46,1,Arm Out - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:15,156.64,5.46,1,Arm Out - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,156.67,5.46,1,Arm Out - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,156.63,5.42,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,156.63,5.42,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,156.63,5.4,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,156.63,5.4,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,156.63,5.4,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,156.63,5.4,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,156.63,5.42,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,156.63,5.42,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,156.63,5.4,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,156.63,5.4,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,156.63,5.4,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,156.63,5.4,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,156.63,5.4,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,156.63,5.4,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,156.63,5.4,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,156.63,5.4,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,156.63,5.4,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,156.63,5.4,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,156.63,5.4,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,156.63,5.4,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,156.63,5.4,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,156.63,5.4,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,156.63,5.4,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,156.63,5.4,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,156.63,5.4,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,156.63,5.4,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,156.63,5.4,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,156.08,5.4,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,156.08,5.41,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,153.52,5.4,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,153.52,5.41,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,141.71,5.34,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,141.71,5.59,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,91.3,5.27,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,91.3,5.38,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,89.52,5.36,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,89.52,5.36,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,89.59,5.36,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,89.59,5.36,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,89.37,5.36,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
1,7/4/2024 15:16,89.37,5.36,1,Run (Arm) - Valve Closed,Tool #1,4,PORT 4,135.33,,,,,
